name,address,city,state,zip_code,country,region,phone,email,website,status
Jay's Comics,34165 US-45,Grayslake,IL,60030,USA,Midwest,(847) 223-8711,jayscomics@gmail.com,jayscomicsonline.com,Open
Jersey Coin Showcase,1350 NJ-36,Hazlet,NJ,7730,USA,Northeast,(732) 264-2531,,,Open
Brat Comics And Collectibles,248 S Veterans Blvd,Tupelo,MS,38801,USA,Southeast,(662) 231-8063,bratcomicsandcollectibles@gmail.com,instagram.com/bratcomicsandcollectibles,Open
Brickhouse Collectibles,163 W End Ave,Knoxville,TN,37934,USA,Southeast,(865) 392-1019,info@brickhousecollectibles.com,brickhousecollectibles.com,Open
Brixton & Company,1618 N Adams St,Pottstown,PA,19464,USA,Northeast,(215) 859-1427,brixtonandcompany@gmail.com,facebook.com/BrixCoComics,Open
Broken Horn Collectibles,2833 S Padre Island Dr,Corpus Christi,TX,78415,USA,Southwest,(361) 742-4508,michaelcgomez@yahoo.com,instagram.com/brokenhornscollectibles,Open
Broken Horn Toys-N-Comics,4455 S Padre Island Dr Suite #4,Corpus Christi,TX,78411,USA,Southwest,(361) 257-2057,michael@brokenhorntoysandcomics.biz,https://www.facebook.com/p/Broken-Horn-Toys-N-Comics-61563989384830/,Open
Brown's Corner,500 Main St,Point Pleasant,WV,25550,USA,Southeast,(681) 439-0932,brownscorner500@gmail.com,https://www.facebook.com/baybay5910/,Open
Brute Squad Entertainment,7000 NW Prairie View Rd,Kansas City,MO,64151,USA,Midwest,(816) 255-3289,brutesquadentertainment@brutesquade.com,brutesquadentertainment.com,Open
BuBs Comics and Cards,7483 Monterey Rd,Gilroy,CA,95020,USA,West,(408) 767-2086,Tony@bubscomicsncards.com,bubscomicsncards.com,Open
Bug's Comics and Games,1664 Bryan Rd,O'Fallon,MO,63368,USA,Midwest,(636) 294-9426,larry@bugscomicsandgames.com,bugscomicsandgames.com,Open
Bulldogs Comics and more,1472 E US Hwy 36 E Unit D,Urbana,OH,43078,USA,Midwest,(937) 935-6874,bulldogscomics@gmail.com,https://www.facebook.com/p/Bulldogs-comics-more-61550642098196/,Open
Bunjee's Comics,120 E Taylor St #3416,Griffin,GA,30223,USA,Southeast,(770) 229-3940,bunjees@gmail.com,bunjeescomics.com,Open
Buried under comics and toys,3908 Market St #104,Wilmington,NC,28403,USA,Southeast,(910) 660-8398,buriedundercomics@gmail.com,facebook.com/buriedundercomicsandtoys,Open
ByWay Books & More,399 Canal St,Brattleboro,VT,5301,USA,Northeast,(802) 490-8014,contact@bywaybooks.co,bywaybooks.co,Open
C&G Comics and Toys,29115 Hwy 6,Hempstead,TX,77445,USA,Southwest,(979) 525-7337,candgcomics@yahoo.com,candgcomics.com,Open
C4 Entertainment Oak Grove,15858 Fort Campbell Blvd Suite A,Oak Grove,KY,42262,USA,Southeast,(270) 560-4179,,facebook.com/c4oakgrove,Open
C4 Entertainment,592 Fire Station Rd,Clarksville,TN,37043,USA,Southeast,(931) 368-9017,c4entertainmentc4@gmail.com,c4-entertainment.square.site,Open
Chaos Comics and Events,5374 W Saginaw Hwy,Lansing,MI,48917,USA,Midwest,(517) 920-8288,Chaosevents21@gmail.com,facebook.com/chaoscomics22,Open
CK Comics & Collectibles,719 Manitou Ave,Manitou Springs,CO,80829,USA,West,(719) 247-8572,,ckcomicsonline.com,Open
COMICS-N-STUFF,4300 Meadows Ln Suite 1320,Las Vegas,NV,89107,USA,West,(702) 822-6367,,comics-n-stuff.com,Open
Cadets Toys & Comics,4910 Main St Suite 114,Spring Hill,TN,37174,USA,Southeast,(615) 302-8260,hello@cadetstoys.com,cadetstoys.com,Open
Calliope Comics,519 Valentine Hill Rd,Bellefonte,PA,16823,USA,Northeast,(814) 574-6667,,https://www.facebook.com/p/Calliope-Comics-100057155422824/,Open
SCG Hobby Altoona,3200 Pleasant Valley Blvd,Altoona,PA,16602,USA,Northeast,(814) 201-2845,altoona@scghobby.com,scghobby.com,Open
AVPopShop,44154 10th St W,Lancaster,CA,93534,USA,West,(661) 726-7266,Avpopshop@gmail.com,sites.google.com/view/avpopshop,Open
American Legends,1107 Central Park Ave,Scarsdale,NY,10583,USA,Northeast,(914) 725-2225,mark@amerlegends.com,amerlegends.com,Open
Atlanta Classic Comics,63 Ernest W Barrett Pkwy NW,Marietta,GA,30066,USA,Southeast,(770) 906-8846,atlantapickers@gmail.com,atlantaclassiccomics.com,Closed
Atomic Comics & Toys,4020 S Steele St #102,Tacoma,WA,98409,USA,West,(253) 472-1908,info@atomiccomicsonline.com,facebook.com/atomiccomics,Open
Atomic Comics Emporium II,467b Denbigh Blvd,Newport News,VA,23608,USA,Southeast,(757) 877-3756,atomicce@cox.net,atomiccomicsemporium.com,Open
Atomic Comics Emporium,50 W Mercury Blvd,Hampton,VA,23669,USA,Southeast,(757) 723-5003,atmcmx@yahoo.com,atomiccomicsemporium.com,Open
Atomic Empire,3400 Westgate Dr Ste 14B,Durham,NC,27707,USA,Southeast,(919) 490-7900,support@atomicempire.com,atomicempire.com,Open
Atomic Monkey Comics,11177 Katy Fwy Ste B,Houston,TX,77079,USA,Southwest,(281) 798-0777,,atomicmonkeycomics.com,Open
Atomic Planet Comics,8906 E 96th St,Fishers,IN,46037,USA,Midwest,(317) 588-9139,atomicplanetcomics@gmail.com,atomicplanet.net,Open
Awesome Comics,8420 Abrams Rd Ste 202,Dallas,TX,75243,USA,Southwest,(214) 341-7033,awesome_comics@yahoo.com,awesomecomicsonline.com,Open
B & D Comic Shop,2937 Brambleton Ave SW,Roanoke,VA,24015,USA,Southeast,(540) 342-6642,bdcomics1@verizon.net,banddcomics.com,Open
B & D Sport Cards and Comics,1326 Piney Forest Rd,Danville,VA,24540,USA,Southeast,(434) 836-9133,,https://www.facebook.com/p/BD-Comics-and-Collectibles-100091773005533/,Open
B & L Comics Cards & Nostalgia,5591 Ridge Rd,Cleveland,OH,44129,USA,Midwest,(440) 886-3077,,facebook.com/BLComics,Open
B & M Amusement,5036 Highway 58 Suite B,Chattanooga,TN,37416,USA,Southeast,(423) 490-1162,bandmorders@aol.com,bandmamusement.com,Open
B and J comics,346 Main St,Wilton,ME,4294,USA,Northeast,(207) 778-1569,info@bandjcomics.com,bandjcomics.com,Open
Big Belly Comic Cave,3814 Williamson Rd NW,Roanoke,VA,24012,USA,Southeast,(540) 595-9417,fatthorcomics@gmail.com,bigbellycomiccave.com,Open
Big J's Comics & Collectibles,3315 Johnston St,Lafayette,LA,70503,USA,Southeast,(337) 984-3405,jybbbyl@hotmail.com,https://www.facebook.com/p/Big-Js-Comics-100057415030618/,Unknown
Big Redhead Vintage Toys,5120 N Florida Ave Ste A,Tampa,FL,33603,USA,Southeast,(813) 232-2485,bigcoolredhead@yahoo.com,bigredheadcomics.com,Open
Bigfoot Comics,101 E B St,Belleville,IL,62220,USA,Midwest,(618) 406-4364,bigfootcomics101@gmail.com,bigfootcomics.org,Open
Billy Reagan Collectibles,,Franklinton,NC,27525,USA,Southeast,(919) 229-5440,billyreagancollectibles@gmail.com,billyreagancollectibles.com,Unknown
Bingo Used Books,3366 SE Powell Blvd,Portland,OR,97202,USA,West,(503) 231-4091,BingoUsedBooks@gmail.com,bingousedbooks.com,Open
Black Cat Books,2214 E Algonquin Rd,Algonquin,IL,60102,USA,Midwest,(847) 409-6295,,modernagereader.com,Open
Black Cat Comics,881 Stockton St,Jacksonville,FL,32204,USA,Southeast,(904) 717-1662,gmcomics@mail.com,blackcatcomicsjax.com,Open
Black Dog Cards and Comics,1616 W Main St,Richmond,VA,23220,USA,Southeast,(804) 381-1702,blackdogcollectables@gmail.com,blackdogcollectables.com,Open
Black Lodge Collectibles,1986 Broad St,Cranston,RI,2905,USA,Northeast,(860) 501-3137,blacklodgecollectibles@gmail.com,instagram.com/blacklodgecollectibles,Open
Black Sheep Comics,1491 N Lee Trevino Ste L,El Paso,TX,79936,USA,Southwest,(915) 235-7872,scruffy1179@yahoo.com,blacksheepcomicselpaso.square.site,Open
Blackhole Comics,732 Washington St,Norwood,MA,2062,USA,Northeast,(781) 769-4552,blackhole02745@gmail.com,theblackholecomics.com,Open
Blackthorn Game Center,1430 Highway 70 E,Dickson,TN,37055,USA,Southeast,(615) 446-6057,blackthorngc@aol.com,blackthorngamecenter.com,Open
Blackwater Market Comics & Coffee,PO Box 4003,Mansfield,OH,44907,USA,Midwest,(480) 420-4409,,bwmcomics.com,Open
Blast From The Past Comics And Toys,1209 North Rock Street,Sheridan,AR,72150,USA,Southeast,(870) 258-5103,dewaynedillon@yahoo.com,facebook.com/blastfromthepastcomicsandtoys,Open
Blue Ox Games,2713 E 10th St,Greenville,NC,27858,USA,Southeast,(252) 695-6442,sales@blueoxgames.com,blueoxgames.com,Open
Blue Ridge Comics & Toys,201 E Main St,Marion,VA,24354,USA,Southeast,(276) 608-3647,blueridgecomics@outlook.com,https://www.facebook.com/p/Blue-Ridge-Comics-Toys-61564422594012/,Open
Bona Fide Comics,2954 NC Hwy 127 S,Hickory,NC,28602,USA,Southeast,(828) 448-0193,bonafidecomicstore@gmail.com,bonafidecomicstore.com,Open
East Atlanta Comics,508 Flat Shoals Ave SE,Atlanta,GA,30316,USA,Southeast,(404) 963-2918,eastatlantacomics@gmail.com,eastatlantacomics.com,Open
Eastgate Comics Mini Mart,108 Interstate Dr,High Point,NC,27263,USA,Southeast,(336) 431-2030,eastgatecomicsminimart@gmail.com,eastgatecomics.com,Open
Eastgate Comics,609 McDonald Court Suite B,High Point,NC,27260,USA,Southeast,(336) 887-2455,eastgatecomics@gmail.com,eastgatecomics.com,Open
El Rey Comics,75 Bishop St,Portland,ME,4103,USA,Northeast,(207) 405-9831,adrian@elreycomics.com,elreycomics.com,Open
Empire Comics & Games,1636 Slate Run Rd,New Albany,IN,47150,USA,Midwest,(812) 948-9290,empirecomicsandgames@gmail.com,facebook.com/EmpireComics,Open
Empire Games,118 N McDuffie St,Anderson,SC,29621,USA,Southeast,(864) 328-9418,main@empire-games.com,empire-games.com,Open
Empire's Comics Vault,1120 Fulton Ave Suite K,Sacramento,CA,95825,USA,West,(916) 482-8779,empirescv@hotmail.com,empirescomics.com,Open
Encounter Comics & Games,811 Union Blvd,Allentown,PA,18109,USA,Northeast,(610) 774-9565,,facebook.com/encountercomics,Open
Epikos Comics and Games,5864 Brainerd Rd,Chattanooga,TN,37411,USA,Southeast,(423) 531-4184,info@epikosccg.com,epikosccg.com,Open
Escape Hatch Books,27 Main St,Jaffrey,NH,3452,USA,Northeast,(603) 532-7400,ehb@escapehatchbooks.com,facebook.com/EscapeHatchBooks,Open
Escape from LA Comics,252 S Main St,Pomona,CA,91723,USA,West,(626) 502-3185,info@escapefromlacomics.com,escapefromlacomics.com,Open
Everscape,104 E Fort St,Manchester,TN,37355,USA,Southeast,(931) 954-1520,explore@everscapeonline.com,everscapeonline.com,Open
Evil Empire Comics,201 Station Rd,Quakertown,PA,18951,USA,Northeast,(855) 936-3845,rey@evilempirecomics.com,evilempirecomics.com,Open
Evy's Treasures And Collectibles,1670 Acushnet Ave,New Bedford,MA,2746,USA,Northeast,(774) 400-3837,evystnc@gmail.com,https://www.facebook.com/p/Evys-Comics-and-Collectibles-100065374243370/,Open
,,,,,,,,,,
Capital City Comics,2713 Industrial Drive Suite D,Jefferson City,MO,65101,USA,Midwest,(573) 302-1888,capitalcitycomicbooks@gmail.com,facebook.com/CapitalCityComicsJC,Open
Cards & Comics Connection,1717 N Frazier St Suite H,Conroe,TX,77301,USA,Southwest,(936) 756-4839,cardscomicsconnection@gmail.com,cardsandcomics.net,Open
Carolina Comics & More,4110 Dr Martin Luther King Jr Blvd,New Bern,NC,28562,USA,Southeast,(252) 633-3250,,https://www.facebook.com/p/Comic-Shop-in-New-Bern-100057368983743/,Open
Carolina Comics,305 SW C Ave,Lawton,OK,73501,USA,Southwest,(580) 353-5164,carolinacomics@sbcglobal.net,carolinacomics.net,Open
Castle Comics and Games,2133 S 4th St,Lafayette,IN,47905,USA,Midwest,(765) 474-1110,yourfriendsatcastlecomics@gmail.com,castlecomicscards.com,Open
Castle Comics,901 Gallia St,Portsmouth,OH,45662,USA,Midwest,(740) 353-4777,,https://www.facebook.com/CastleComicsPortsmouth/,Open
Cavalier Comics,109 Glade St SE Suite E,Wise,VA,24293,USA,Southeast,(276) 328-9312,cavaliercomics@verizon.net,cavaliercomics.com,Open
Centerpoint Toys & Games,4792 Navy Rd,Millington,TN,38053,USA,Southeast,(901) 601-2769,centerpointtoys@gmail.com,facebook.com/CenterpointToys,Open
Central City Comics,2600 Central Ave G,Charlotte,NC,28205,USA,Southeast,(803) 487-3671,centralcitycomicsnc@gmail.com,centralcitycomics.com,Open
Cerebral Vortex,1420 N Parham Rd Fl 2,Richmond,VA,23229,USA,Southeast,(804) 640-8130,,facebook.com/cerebralvortexrva,Open
Charlies Retro Reality,401 Diagonal St,Clarkston,WA,99403,USA,West,(509) 254-7696,CharliesRetroReality2021@outlook.com,charliesretroreality.com,Open
